Id,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zipcode
11163,Installed,CITY,Brooklyn,992270,187611,40.6816219,-73.9710842,11217
11161,Installed,CITY,Manhattan,990867,200175,40.7161084,-73.9761303,10002
11160,Installed,CITY,Manhattan,984456,197526,40.70884,-73.999257,10038
11159,Installed,CITY,Manhattan,985227,197900,40.7098664,-73.996476,10038
11158,Installed,CITY,Manhattan,987054,198098,40.7104095,-73.9898859,10002
11157,Installed,CITY,Manhattan,983934,198072,40.7103386,-74.0011398,10038
11156,Installed,CITY,Manhattan,987376,198058,40.7102996,-73.9887245,10002
11155,Installed,CITY,Manhattan,986425,198109,40.7104399,-73.9921547,10002
11154,Installed,CITY,Manhattan,988295,198198,40.7106835,-73.9854096,10002
11153,Installed,CITY,Manhattan,989655,198343,40.7110808,-73.9805039,10002
11152,Installed,CITY,Manhattan,989207,199212,40.7134662,-73.9821192,10002
11151,Installed,CITY,Manhattan,987003,198409,40.7112632,-73.9900698,10002
11149,Installed,CITY,Manhattan,989129,198475,40.7114434,-73.9824011,10002
11148,Installed,CITY,Manhattan,984131,199127,40.7132343,-74.0004293,10007
11147,Installed,CITY,Manhattan,985172,198427,40.7113129,-73.9966743,10002
11146,Installed,CITY,Manhattan,984849,198639,40.7118949,-73.9978393,10038
11145,Installed,CITY,Manhattan,984393,198649,40.7119223,-73.9994842,10038
11144,Installed,CITY,Manhattan,989620,198736,40.7121595,-73.9806298,10002
11142,Installed,CITY,Manhattan,990352,198807,40.7123539,-73.9779894,10002
11141,Installed,CITY,Manhattan,986441,198575,40.7117189,-73.9920969,10002
11140,Installed,CITY,Manhattan,988725,198874,40.7125388,-73.9838581,10002
11139,Installed,CITY,Manhattan,987840,198977,40.7128219,-73.9870503,10002
11138,Installed,CITY,Manhattan,985055,198995,40.712872,-73.9970962,10002
11137,Installed,CITY,Manhattan,988441,199099,40.7131565,-73.9848824,10002
11136,Installed,CITY,Manhattan,985805,199023,40.7129487,-73.9943909,10002
11134,Installed,CITY,Manhattan,987431,199199,40.7134314,-73.9885256,10002
11131,Installed,CITY,Manhattan,986995,199483,40.714211,-73.9900982,10002
11130,Installed,CITY,Manhattan,985285,199487,40.7142224,-73.9962665,10002
11129,Installed,CITY,Manhattan,988561,199626,40.7146029,-73.9844492,10002
11128,Installed,CITY,Manhattan,990637,199579,40.7144726,-73.9769606,10002
11127,Installed,CITY,Manhattan,985007,199626,40.7146039,-73.9972693,10013
11126,Installed,CITY,Manhattan,988853,199787,40.7150447,-73.9833958,10002
11125,Installed,CITY,Manhattan,989450,199892,40.7153325,-73.9812421,10002
11124,Installed,CITY,Manhattan,989754,200000,40.7156288,-73.9801454,10002
11123,Installed,CITY,Manhattan,988276,199946,40.7154814,-73.9854771,10002
11122,Installed,CITY,Manhattan,987887,199955,40.7155062,-73.9868803,10002
11121,Installed,CITY,Manhattan,986850,200080,40.7158497,-73.990621,10002
11120,Installed,CITY,Manhattan,987175,200112,40.7159374,-73.9894486,10002
11118,Installed,CITY,Manhattan,986454,200188,40.7161462,-73.9920495,10002
11117,Installed,CITY,Manhattan,987455,200339,40.7165604,-73.9884384,10002
11116,Installed,CITY,Manhattan,988092,200436,40.7168264,-73.9861405,10002
11114,Installed,CITY,Manhattan,989155,200525,40.7170701,-73.9823058,10002
11113,Installed,CITY,Manhattan,989812,200661,40.717443,-73.9799357,10002
11112,Installed,CITY,Manhattan,987408,200704,40.7175622,-73.9886078,10002
11111,Installed,CITY,Manhattan,987117,200732,40.7176392,-73.9896576,10002
11109,Installed,CITY,Manhattan,986511,201069,40.7185644,-73.9918435,10002
11106,Installed,CITY,Manhattan,987706,200930,40.7181825,-73.9875327,10002
11104,Installed,CITY,Manhattan,989943,201146,40.7187742,-73.9794627,10002
11102,Installed,CITY,Manhattan,988631,201146,40.7187749,-73.9841957,10002
11101,Installed,CITY,Manhattan,990492,201322,40.7192569,-73.977482,10002
11100,Installed,CITY,Manhattan,989457,201303,40.7192054,-73.9812158,10002
11097,Approved,CITY,Manhattan,986500,201760,40.720461,-73.991883,10002
11096,Installed,CITY,Manhattan,986844,201898,40.7208397,-73.9906419,10002
11094,Installed,CITY,Manhattan,988103,201843,40.7206883,-73.9861,10002
11093,Installed,CITY,Manhattan,988448,202189,40.7216378,-73.9848552,10002
11091,Installed,CITY,Manhattan,988919,202002,40.7211243,-73.9831561,10002
11090,Installed,CITY,Manhattan,987459,202127,40.721468,-73.9884232,10002
11089,Installed,CITY,Manhattan,987814,202559,40.7226536,-73.9871422,10009
11087,Installed,CITY,Manhattan,986754,202412,40.7222505,-73.9909664,10002
11085,Installed,CITY,Manhattan,987451,202586,40.7227279,-73.9884518,10002
11084,Installed,CITY,Manhattan,986122,202604,40.7227777,-73.9932464,10012
11083,Installed,CITY,Manhattan,986529,202952,40.7237327,-73.991778,10002
11082,Installed,CITY,Manhattan,989456,202569,40.7226803,-73.9812184,10009
11081,Installed,CITY,Manhattan,988999,202582,40.7227162,-73.9828671,10009
11080,Installed,CITY,Manhattan,989987,202903,40.7235967,-73.9793025,10009
11079,Installed,CITY,Manhattan,989369,202945,40.7237123,-73.981532,10009
11078,Installed,CITY,Manhattan,991418,205650,40.7311355,-73.9741369,10009
11077,Installed,CITY,Manhattan,988703,202986,40.7238252,-73.9839347,10009
11075,Installed,CITY,Manhattan,989311,203214,40.7244507,-73.981741,10009
11074,Installed,CITY,Manhattan,987511,203680,40.7257306,-73.9882348,10003
11073,Installed,CITY,Manhattan,988242,203241,40.7245254,-73.9855977,10009
11072,Installed,CITY,Manhattan,989849,203242,40.7245272,-73.9798,10009
11070,Installed,CITY,Manhattan,990361,203485,40.7251939,-73.9779526,10009
11069,Installed,CITY,Manhattan,988705,203550,40.7253733,-73.9839271,10009
11068,Installed,CITY,Manhattan,991568,203082,40.7240868,-73.9735984,10009
11067,Installed,CITY,Manhattan,989731,203896,40.7263224,-73.9802252,10009
11066,Installed,CITY,Manhattan,988099,203885,40.726293,-73.9861133,10009
11063,Installed,CITY,Manhattan,991250,205195,40.7298867,-73.9747435,10009
11062,Installed,CITY,Manhattan,990958,204717,40.728575,-73.9757975,10009
11060,Installed,CITY,Manhattan,991505,204089,40.7268508,-73.9738246,10009
11059,Installed,CITY,Manhattan,990741,204144,40.7270024,-73.976581,10009
11058,Installed,CITY,Manhattan,990343,205101,40.7296294,-73.9780161,10009
11055,Installed,CITY,Manhattan,989056,204821,40.7288617,-73.9826599,10009
11054,Installed,CITY,Manhattan,989697,205459,40.7306125,-73.9803466,10009
11053,Installed,CITY,Manhattan,989025,205701,40.7312771,-73.9827711,10003
11034,Installed,CITY,Manhattan,987257,221660,40.7750813,-73.9891432,10069
11033,Proposed,CITY,Manhattan,987842,223675,40.7806117,-73.9870299,10069
11032,Installed,CITY,Manhattan,987750,221866,40.7756465,-73.9873631,10023
11031,Proposed,CITY,Manhattan,987375,222535,40.7774829,-73.9887167,10069
11030,Installed,CITY,Manhattan,987820,223103,40.7790417,-73.9871097,10023
11029,Proposed,CITY,Manhattan,991121,226242,40.7876555,-73.9751874,10024
11028,Proposed,CITY,Manhattan,993752,224396,40.7825863,-73.965689,
11027,Proposed,CITY,Manhattan,993895,223911,40.7812549,-73.9651733,83
11026,Proposed,CITY,Manhattan,993642,223527,40.7802012,-73.9660874,
11025,Proposed,CITY,Manhattan,993099,223921,40.7812832,-73.9680475,83
11024,Proposed,CITY,Manhattan,993314,224291,40.7822985,-73.9672707,83
11023,Installed,CITY,Manhattan,997643,234161,40.8093835,-73.9516194,10027
11022,Proposed,CITY,Manhattan,997918,234654,40.8107362,-73.950625,10027
11021,Installed,CITY,Manhattan,982172,198169,40.7106046,-74.0074954,10038
11020,Installed,CITY,Manhattan,982795,197748,40.7094492,-74.0052481,10038
11019,Installed,CITY,Manhattan,990781,226424,40.7881553,-73.9764151,10024
11018,Installed,CITY,Manhattan,991591,215085,40.757032,-73.9735024,10022
11017,Proposed,CITY,Manhattan,997713,234424,40.8101052,-73.951366,10027
11016,Installed,CITY,Manhattan,986922,220363,40.7715214,-73.9903532,10019
11015,Proposed,CITY,Manhattan,986999,221288,40.7740603,-73.9900748,10069
11014,Installed,CITY,Manhattan,986123,220779,40.7726635,-73.9932377,10019
11013,Approved,CITY,Manhattan,987168,220815,40.772762,-73.9894649,10023
11012,Proposed,CITY,Manhattan,987445,221315,40.7741343,-73.9884646,10023
11011,Proposed,CITY,Manhattan,986760,221627,40.7749908,-73.9909376,10069
11010,Proposed,CITY,Manhattan,987163,222070,40.7762066,-73.9894824,10069
11009,Approved,CITY,Manhattan,987460,222248,40.7766951,-73.98841,10069
11008,Proposed,CITY,Manhattan,987601,222642,40.7777765,-73.9879007,10023
11007,Proposed,CITY,Manhattan,987456,223045,40.7788826,-73.988424,10069
11006,Proposed,CITY,Manhattan,987669,223537,40.780233,-73.9876547,10069
11003,Installed,CITY,Manhattan,992515,224905,40.7839846,-73.9701551,
11002,Installed,CITY,Manhattan,994027,214580,40.7556436,-73.9647103,10022
11001,Installed,CITY,Manhattan,995864,219621,40.7694776,-73.958071,10021
11000,Approved,CITY,Manhattan,984323,213133,40.7516774,-73.9997365,10001
10999,Installed,CITY,Manhattan,980236,197147,40.7077988,-74.014478,10006
10998,Installed,CITY,Manhattan,981812,196475,40.7059549,-74.0087933,10005
10997,Installed,CITY,Manhattan,982805,207623,40.7365537,-74.0052142,10014
10996,Installed,CITY,Manhattan,991850,218010,40.7650602,-73.9725642,83
10995,Installed,CITY,Manhattan,992298,224666,40.7833288,-73.9709389,10024
10994,Approved,CITY,Manhattan,992944,224640,40.7832568,-73.9686063,
10992,Installed,CITY,Manhattan,996529,219257,40.7684776,-73.9556708,10021
10991,Installed,CITY,Manhattan,997482,218465,40.7663024,-73.9522319,10021
10990,Installed,CITY,Manhattan,996132,220079,40.7707344,-73.9571026,10021
10989,Installed,CITY,Manhattan,998134,219608,40.7694387,-73.9498758,10075
10988,Installed,CITY,Manhattan,997041,220178,40.7710048,-73.9538207,10021
10987,Approved,CITY,Manhattan,984934,213016,40.7513562,-73.9975313,10001
10986,Approved,CITY,Manhattan,985070,213906,40.753799,-73.9970403,10001
10985,Approved,CITY,Manhattan,984332,213996,40.7540461,-73.999704,10001
10984,Approved,CITY,Manhattan,982625,213996,40.7540459,-74.0058652,10001
10983,Approved,CITY,Manhattan,983100,214669,40.7558932,-74.0041509,10001
10982,Installed,CITY,Manhattan,983413,197095,40.7076569,-74.0030189,10038
10981,Proposed,CITY,Manhattan,981596,208394,40.7386696,-74.0095771,10014
10979,Proposed,CITY,Manhattan,997460,233965,40.8088458,-73.9522809,10027
10978,Installed,CITY,Manhattan,999419,231683,40.8025792,-73.9452094,10026
10977,Installed,CITY,Manhattan,998451,233719,40.8081691,-73.9487015,10027
10976,Installed,CITY,Manhattan,983031,208173,40.7380633,-74.0043988,10014
10975,Installed,CITY,Manhattan,983721,208066,40.7377697,-74.0019089,10014
10974,Installed,CITY,Manhattan,984533,206779,40.7342372,-73.9989788,10011
10973,Approved,CITY,Manhattan,993870,220473,40.7718185,-73.9652685,10021
10953,Installed,CITY,Manhattan,999578,238595,40.8215504,-73.9446193,10030
10952,Installed,CITY,Manhattan,999344,241084,40.8283824,-73.9454592,10031
10951,Installed,CITY,Manhattan,998567,239683,40.8245384,-73.9482698,10031
10950,Installed,CITY,Manhattan,981555,208430,40.7387684,-74.009725,10014
10948,Installed,CITY,Manhattan,999094,240631,40.8271395,-73.9463635,10031
10947,Proposed,CITY,Manhattan,999900,240788,40.827569,-73.9434508,10031
10942,Proposed,CITY,Manhattan,1003309,255814,40.8688043,-73.9310901,10034
10937,Installed,CITY,Staten_Island,945391,165048,40.6196098,-74.1399744,10314
10936,Installed,CITY,Staten_Island,930139,137529,40.5439958,-74.1946933,10312
10935,Installed,CITY,Staten_Island,944880,156443,40.5959886,-74.1417649,10314
10933,Installed,CITY,Manhattan,994368,234481,40.8102662,-73.9634495,10027
10917,Installed,CITY,Manhattan,999486,239490,40.8240071,-73.9449497,10031
10915,Installed,CITY,Manhattan,998838,238699,40.8218371,-73.9472928,10031
10914,Installed,CITY,Manhattan,993182,229962,40.797864,-73.9677398,10025
10913,Installed,CITY,Manhattan,994267,233051,40.8063413,-73.9638165,10027
10889,Installed,CITY,Bronx,1009778,258433,40.8759763,-73.9076908,10463
10888,Installed,CITY,Manhattan,1008765,256849,40.8716315,-73.9113596,10034
10882,Installed,CITY,Manhattan,1006248,256355,40.8702823,-73.9204621,10034
10879,Installed,CITY,Manhattan,1003696,255138,40.866948,-73.9296929,10034
10869,Installed,CITY,Manhattan,1001152,242478,40.8322053,-73.9389226,10039
10859,Installed,CITY,Queens,1033057,214341,40.7548583,-73.8238348,11355
10858,Installed,CITY,Bronx,1011564,247022,40.8446512,-73.9012791,10457
10857,Installed,CITY,Bronx,1012232,246262,40.8425631,-73.898868,10457
10855,Installed,CITY,Bronx,1012341,246966,40.844495,-73.8984711,10457
10854,Installed,CITY,Bronx,1012472,247856,40.8469374,-73.8979939,10457
10852,Installed,CITY,Bronx,1015000,246925,40.8443736,-73.8888609,10460
10843,Installed,CITY,Manhattan,1006869,253191,40.8615965,-73.9182274,10034
10842,Installed,CITY,Manhattan,1005686,252528,40.8597797,-73.9225064,10034
10841,Installed,CITY,Manhattan,1006225,253258,40.861782,-73.9205554,10034
10840,Installed,CITY,Manhattan,1005396,253298,40.8618938,-73.9235523,10034
10831,Installed,CITY,Manhattan,1004383,249476,40.851406,-73.927226,10033
10830,Installed,CITY,Manhattan,1004364,250146,40.853245,-73.9272927,10040
10827,Installed,CITY,Manhattan,1003516,248615,40.8490447,-73.9303624,10033
10778,Installed,CITY,Manhattan,1002706,247149,40.8450227,-73.9332942,10033
10773,Installed,CITY,Manhattan,1001196,247891,40.8470623,-73.9387499,10033
10759,Installed,CITY,Manhattan,1001773,244895,40.838838,-73.9366723,10032
10757,Installed,CITY,Manhattan,1001569,243796,40.835822,-73.9374123,10032
10755,Installed,CITY,Manhattan,1001793,241786,40.8303047,-73.9366081,10039
10752,Installed,CITY,Manhattan,1001743,240960,40.8280377,-73.9367909,10039
10729,Installed,CITY,Bronx,1016588,246274,40.8425812,-73.8831246,10460
10728,Installed,CITY,Bronx,1016502,247298,40.8453921,-73.8834305,10460
10727,Installed,CITY,Bronx,1015842,246379,40.8428721,-73.8858202,10460
10726,Installed,CITY,Bronx,1015853,247021,40.8446341,-73.8857775,10460
10725,Installed,CITY,Bronx,1014863,248786,40.849482,-73.8893475,10457
10724,Installed,CITY,Bronx,1014220,248773,40.8494485,-73.8916718,10457
10723,Installed,CITY,Bronx,1013810,247843,40.8468973,-73.8931578,10457
10720,Installed,CITY,Bronx,1012203,248524,40.8487717,-73.8989634,10457
10719,Installed,CITY,Bronx,1011504,247867,40.8469706,-73.9014926,10457
10718,Installed,CITY,Bronx,1010607,248008,40.8473604,-73.9047342,10457
10717,Installed,CITY,Bronx,1009842,247781,40.8467396,-73.9075001,10457
10715,Installed,CITY,Bronx,1009612,248581,40.848936,-73.9083284,10453
10714,Installed,CITY,Bronx,1009005,247893,40.8470494,-73.9105249,10453
10712,Installed,CITY,Bronx,1009603,247051,40.8447366,-73.9083667,10457
10709,Installed,CITY,Bronx,1008191,246389,40.8429236,-73.9134724,10452
10708,Installed,CITY,Bronx,1008861,246319,40.8427296,-73.9110512,10457
10707,Installed,CITY,Bronx,1007122,247085,40.8448367,-73.9173336,10452
10706,Installed,CITY,Bronx,1006136,246181,40.842358,-73.9209003,10452
10705,Installed,CITY,Brooklyn,981657,162029,40.6114081,-74.0093391,11228
10702,Installed,CITY,Brooklyn,975666,166377,40.6233387,-74.0309222,11209
10701,Installed,CITY,Brooklyn,973169,164886,40.6192435,-74.0399147,11209
10700,Installed,CITY,Brooklyn,973450,164148,40.6172182,-74.0389014,11209
10696,Installed,CITY,Brooklyn,974467,162865,40.6136978,-74.0352363,11209
10690,Installed,CITY,Brooklyn,983053,157392,40.5986808,-74.0043104,11214
10688,Installed,CITY,Brooklyn,982925,158989,40.6030642,-74.0047716,11214
10687,Installed,CITY,Brooklyn,982168,159610,40.6047686,-74.0074979,11214
10685,Installed,CITY,Brooklyn,983706,159127,40.6034431,-74.0019591,11214
10682,Installed,CITY,Brooklyn,983781,161136,40.6089574,-74.0016891,11214
10678,Installed,CITY,Queens,1024213,213021,40.7512796,-73.8557643,11368
10676,Installed,CITY,Queens,1031373,213180,40.7516808,-73.8299212,11355
10674,Installed,CITY,Queens,1032429,213895,40.7536376,-73.8261047,11355
10673,Installed,CITY,Queens,1032481,213112,40.7514882,-73.8259227,11355
10668,Approved,CITY,Bronx,1006523,242891,40.8333269,-73.9195125,10452
10666,Installed,UTILITY,Bronx,1007608,265486,40.8953405,-73.9155129,10471
10664,Installed,UTILITY,Queens,1048674,219512,40.7689513,-73.7674171,11361
10663,Installed,UTILITY,Queens,1031066,226196,40.7874079,-73.8309386,11357
10662,Installed,UTILITY,Queens,1032157,227665,40.791434,-73.8269883,11357
10661,Installed,UTILITY,Bronx,1038968,234201,40.809334,-73.8023378,10465
10660,Installed,UTILITY,Bronx,1037935,235872,40.8139267,-73.806056,10465
10658,Installed,UTILITY,Bronx,1032103,241355,40.8290095,-73.8270857,10465
10657,Installed,UTILITY,Bronx,1032717,245037,40.8391122,-73.8248405,10465
10656,Installed,UTILITY,Bronx,1029119,263551,40.8899464,-73.8377196,10466
10655,Installed,UTILITY,Bronx,1028992,264905,40.8936634,-73.8381699,10466
10654,Installed,UTILITY,Brooklyn,1011460,164504,40.6181601,-73.9019887,11234
10653,Installed,UTILITY,Brooklyn,1012625,168249,40.6284357,-73.8977766,11236
10646,Installed,CITY,Manhattan,986085,217798,40.7644814,-73.9933758,10019
10645,Installed,CITY,Manhattan,986622,217540,40.7637731,-73.9914373,10019
10644,Installed,CITY,Manhattan,988522,223437,40.7799581,-73.9845747,10023
10643,Installed,CITY,Manhattan,988248,223749,40.7808146,-73.9855639,10023
10641,Installed,CITY,Manhattan,988955,224055,40.7816542,-73.9830108,10023
10640,Installed,CITY,Manhattan,989315,224825,40.7837674,-73.9817103,10024
10638,Installed,CITY,Manhattan,989044,225214,40.7848353,-73.9826886,10024
10636,Installed,CITY,Manhattan,989720,225555,40.7857708,-73.9802473,10024
10635,Installed,CITY,Manhattan,988863,208450,40.7388225,-73.9833537,10010
10634,Installed,CITY,Manhattan,990225,207695,40.7367494,-73.9784396,10010
10631,Installed,CITY,Manhattan,988919,207860,40.7372031,-73.9831521,10010
10629,Installed,CITY,Manhattan,989804,207108,40.7351385,-73.9799592,10010
10628,Installed,CITY,Manhattan,989812,208256,40.7382895,-73.9799294,10010
10626,Installed,CITY,Manhattan,988619,208905,40.7400715,-73.9842339,10010
10625,Approved,CITY,Manhattan,989131,208915,40.7400987,-73.9823863,10010
10623,Installed,CITY,Manhattan,989972,208814,40.7398209,-73.9793515,10016
10622,Installed,CITY,Manhattan,989288,209189,40.7408506,-73.9818196,10016
10620,Installed,CITY,Manhattan,984974,207709,40.7367898,-73.9973875,10011
10619,Installed,CITY,Manhattan,984901,207443,40.7360597,-73.9976509,10011
10618,Installed,CITY,Manhattan,984622,206935,40.7346654,-73.9986577,10011
10617,Installed,CITY,Manhattan,989485,212586,40.7501744,-73.981106,10016
10615,Installed,CITY,Manhattan,992803,216563,40.7610877,-73.9691257,10022
10614,Approved,CITY,Manhattan,987958,209924,40.7428687,-73.9866187,10010
10613,Approved,CITY,Manhattan,983870,214569,40.7556188,-74.0013716,10001
10594,Installed,UTILITY,Staten_Island,949214,154828,40.591574,-74.1261505,10314
10593,Installed,UTILITY,Staten_Island,948745,153265,40.587282,-74.127831,10314
10573,Installed,CITY,Manhattan,994741,214549,40.7555577,-73.9621332,10022
10571,Installed,CITY,Manhattan,982088,195559,40.7034407,-74.0077976,10005
10569,Installed,CITY,Manhattan,983871,197001,40.7073989,-74.001367,10038
10568,Installed,CITY,Manhattan,990118,213836,40.753605,-73.9788203,10017
10567,Installed,CITY,Manhattan,979898,198465,40.7114162,-74.015698,10281
10566,Installed,CITY,Manhattan,980357,194816,40.7014008,-74.0140402,10004
10565,Installed,CITY,Manhattan,991900,217051,40.762428,-73.9723848,10022
10563,Approved,CITY,Manhattan,991138,214688,40.7559427,-73.9751379,10017
10562,Installed,CITY,Manhattan,983066,209729,40.7423341,-74.0042728,10011
10560,Installed,CITY,Manhattan,981412,196055,40.704802,-74.0102358,10004
10558,Installed,CITY,Manhattan,983118,196512,40.7060567,-74.0040829,10038
10557,Installed,CITY,Manhattan,981066,196115,40.7049665,-74.0114838,10004
10556,Installed,CITY,Manhattan,981181,196603,40.706306,-74.0110692,10005
10555,Installed,CITY,Manhattan,981760,197611,40.7090729,-74.0089813,10038
10554,Installed,CITY,Manhattan,983288,207470,40.7361338,-74.0034713,10014
10547,Installed,CITY,Queens,1045479,220872,40.7727069,-73.7789392,11361
10546,Installed,CITY,Bronx,1032183,238682,40.8216725,-73.8268157,10465
10545,Installed,CITY,Bronx,1022639,243741,40.8356046,-73.8612697,10462
10544,Installed,CITY,Queens,1059183,194181,40.6993415,-73.72976,11411
10543,Installed,CITY,Queens,1045862,211511,40.7470107,-73.7776422,11365
10542,Installed,CITY,Queens,1058009,187313,40.6805003,-73.7340691,11413
10541,Installed,CITY,Queens,1054961,188650,40.684195,-73.7450443,11413
10540,Installed,CITY,Queens,1058470,188976,40.685061,-73.7323887,11413
10539,Installed,CITY,Queens,1057804,189944,40.6877235,-73.7347795,11411
10538,Installed,CITY,Queens,1046910,212562,40.7498881,-73.7738502,11364
10537,Installed,CITY,Queens,1040185,212137,40.7487667,-73.7981253,11358
10536,Installed,CITY,Queens,1044854,212852,40.7506984,-73.781268,11365
10535,Installed,CITY,Queens,1041795,213874,40.753524,-73.7922998,11358
10534,Installed,CITY,Queens,1047418,214269,40.7545697,-73.7720008,11361
10533,Installed,CITY,Bronx,1009631,261864,40.8853937,-73.9082094,10463
10513,Installed,UTILITY,Staten_Island,938525,163771,40.616072,-74.1646978,10314
10489,Installed,CITY,Manhattan,999570,227067,40.7899093,-73.9446745,10029
10488,Installed,CITY,Manhattan,999158,225800,40.7864324,-73.9461652,10029
10487,Installed,CITY,Manhattan,998674,225434,40.7854286,-73.9479138,10029
10486,Installed,CITY,Manhattan,998626,226043,40.7871003,-73.9480858,10029
10485,Installed,CITY,Manhattan,999060,226681,40.7888507,-73.9465172,10029
10484,Installed,CITY,Manhattan,999690,226361,40.7879713,-73.9442428,10029
10483,Installed,CITY,Manhattan,988263,212131,40.7489262,-73.9855167,10001
10482,Installed,CITY,Manhattan,998408,224973,40.7841637,-73.9488753,10128
10481,Installed,CITY,Manhattan,994417,218289,40.7658234,-73.963297,10065
10479,Installed,CITY,Manhattan,988311,214505,40.7554422,-73.985342,10036
10478,Approved,CITY,Manhattan,990506,213290,40.7521061,-73.9774204,10017
10469,Installed,CITY,Manhattan,998276,225411,40.7853661,-73.949351,10029
10466,Approved,CITY,Manhattan,986121,213321,40.7521932,-73.993247,10001
10464,Approved,CITY,Manhattan,987496,212245,40.7492394,-73.9882848,10001
10463,Installed,CITY,Manhattan,985576,214233,40.7546965,-73.9952139,10018
10462,Installed,CITY,Manhattan,986331,213737,40.7533349,-73.992489,10018
10461,Installed,CITY,Manhattan,989882,217180,40.7627835,-73.9796693,10019
10460,Installed,CITY,Manhattan,989751,216995,40.7622758,-73.9801424,10019
10459,Installed,CITY,Manhattan,989657,216713,40.7615019,-73.9804819,10019
10457,Installed,CITY,Manhattan,989655,217885,40.7647187,-73.9804882,10019
10456,Installed,CITY,Manhattan,988998,216829,40.7618207,-73.9828607,10019
10454,Installed,CITY,Manhattan,986821,216479,40.7608609,-73.9907193,10036
10453,Installed,CITY,Manhattan,987608,216043,40.7596639,-73.9878787,10036
10452,Installed,CITY,Manhattan,988493,215609,40.7584723,-73.9846844,10036
10451,Installed,CITY,Manhattan,988673,216239,40.7602014,-73.9840342,10019
10450,Installed,CITY,Manhattan,987985,214372,40.7550773,-73.9865188,10036
10449,Installed,CITY,Manhattan,987594,215174,40.7572787,-73.9879297,10036
10448,Installed,CITY,Manhattan,988699,214600,40.7557028,-73.9839415,10036
10447,Installed,CITY,Manhattan,988249,214848,40.7563837,-73.9855656,10036
10446,Installed,CITY,Manhattan,987487,214962,40.7566969,-73.988316,10036
10444,Installed,CITY,Manhattan,988147,213973,40.7539821,-73.9859343,10018
10443,Installed,CITY,Manhattan,987354,215585,40.7584069,-73.9887958,10036
10442,Installed,CITY,Manhattan,986989,214925,40.7565955,-73.9901135,10036
10441,Installed,CITY,Manhattan,987720,214520,40.7554836,-73.9874752,10036
10439,Installed,CITY,Manhattan,989707,211878,40.748231,-73.9803053,10016
10438,Installed,CITY,Manhattan,988715,211199,40.7463679,-73.983886,10016
10437,Installed,CITY,Manhattan,988373,210577,40.7446608,-73.9851206,10016
10436,Installed,CITY,Manhattan,989994,211490,40.7471659,-73.9792699,10016
10435,Installed,CITY,Manhattan,989226,210103,40.7433594,-73.9820426,10016
10434,Installed,CITY,Manhattan,987499,211879,40.7482348,-73.9882742,10001
10433,Installed,CITY,Manhattan,987429,211036,40.745921,-73.9885272,10001
10430,Installed,CITY,Manhattan,990712,211085,40.7460537,-73.976679,10016
10428,Installed,CITY,Manhattan,988845,211809,40.7480421,-73.9834164,10016
10427,Installed,CITY,Manhattan,986918,212875,40.7509688,-73.9903706,10001
10426,Installed,CITY,Manhattan,989491,211449,40.7470536,-73.9810852,10016
10425,Installed,CITY,Manhattan,990990,210623,40.7447855,-73.9756762,10016
10421,Installed,CITY,Manhattan,987104,212407,40.7496842,-73.9896995,10001
10420,Installed,CITY,Manhattan,988024,211934,40.7483856,-73.9863794,10001
10419,Installed,CITY,Manhattan,989460,211137,40.7461973,-73.9811974,10016
10418,Installed,CITY,Manhattan,986895,212227,40.7491902,-73.9904539,10001
10417,Installed,CITY,Manhattan,989194,210953,40.7456924,-73.9821575,10016
10416,Installed,CITY,Manhattan,988086,211606,40.7474853,-73.9861558,10001
10414,Installed,CITY,Manhattan,987752,211459,40.747082,-73.9873613,10001
10413,Installed,CITY,Manhattan,986397,212263,40.7492892,-73.9922512,10001
10412,Installed,CITY,Manhattan,986669,211763,40.7479167,-73.9912697,10001
10411,Approved,CITY,Manhattan,987347,211391,40.7468955,-73.988823,10001
10405,Installed,CITY,Manhattan,987094,213391,40.752385,-73.9897352,10018
10403,Approved,CITY,Manhattan,987266,211714,40.747782,-73.9891151,10001
10402,Installed,CITY,Manhattan,986889,211032,40.7459102,-73.990476,10001
10401,Installed,CITY,Manhattan,988133,211296,40.7466344,-73.9859863,10001
10400,Installed,CITY,Manhattan,990586,211389,40.7468882,-73.9771334,10016
10399,Installed,CITY,Manhattan,989537,209640,40.7420884,-73.9809206,10016
10398,Installed,CITY,Manhattan,990533,209971,40.7429962,-73.977326,10016
10397,Installed,CITY,Manhattan,990220,209262,40.7410504,-73.9784562,10016
10396,Installed,CITY,Manhattan,988564,206891,40.7345436,-73.9844337,10003
10395,Installed,CITY,Manhattan,988341,206491,40.7334458,-73.9852386,10003
10393,Installed,CITY,Manhattan,988803,206188,40.7326139,-73.9835718,10003
10392,Installed,CITY,Manhattan,988422,206148,40.7325043,-73.9849465,10003
10390,Installed,CITY,Manhattan,989370,206169,40.7325614,-73.9815259,10009
10389,Installed,CITY,Manhattan,982392,213585,40.7529178,-74.0067061,10001
10387,Installed,CITY,Manhattan,982374,213003,40.7513203,-74.0067709,10001
10386,Installed,CITY,Manhattan,985529,211257,40.7465281,-73.9953841,10001
10385,Installed,CITY,Manhattan,986312,210823,40.7453367,-73.9925584,10001
10382,Installed,CITY,Manhattan,982556,212642,40.7503295,-74.0061139,10001
